"ESSAY";"ARGUMENT";"TEXT";"ANNOTATION"
"166";"4";"What's more, cities have better medical facilities than in the countryside. This can at least assure me that if I feel bad, city can provide a high quality help. ";""
"167";"1";"First, computers through internet made our access to information easier. Through computers we can collect appropriate data very quickly, store it in the hard disc as long as we want and use it when needed. Search engines such as google, yandex with many features relevant to the characteristics of the information needed enable search of information in few minutes. Social networks such as facebook, twitter have changed traditional sources of information and decreasing the monopolization of the information by the governments. Hence, with the use of computers we spend less time in search for information, and can get it from different sources. ";""
"167";"2";"Second, in a globalized world that we live computers made communications faster, visual and cheaper. With the use of email our messages can be delivered to any person in any part of the world in few minutes. In addition, it is convenient because you do not need to mile to the post office, but just click the mouse of your computer from the convenience of your arm chair in order to reach your friends, family members in any part of the world. Internet facilities such as msn, skype made visual communication possible. For example, via skype people not just communicate with their family members and friends, but also make interviews for employment, enrolment into universities. In result, communication has become cheaper, faster and visual. ";""
"168";"1";"Pressure is motivation. Each office has its rules that keep workers do their job as effectively as possible. The directors manage employers and give them the deadline of projects. Then again, the workers must try their best to finish the time limit. Doing all jobs at home don't make employees attempt to work like this. ";""
"168";"2";"Computers and modems bring works to home but these still have many things distract their mind. Facebook or Yahoo have been the entertaining websites, however, they are the reasons why people cannot concentrate on their job. The dos and don't at office play important role to prevent these things from workers. In condition, doing all jobs alone makes employees fall asleep easily. As a result, the project cannot being done. The best condition might not be good for people. ";""
"168";"3";"Interaction has been an advantage for workers at offices. Discussing and debating Projects together increase working ability because all we know that the target can be reached fast thanks to working of many people. Besides, interaction help employees improve their communicational skills, therefore, they will have more and more friends and relationships. Interaction is a factor increasing working quality.";""
"169";"1";"To begin with, it is vital that professors should assist students to acquire knowledge. The professors’ duty is to nurture students, and prepare excellent courses. If professors spend a lot of time on research, he will cut the time on preparing courses is reduced, which may decrease the quality of classes. The reason why people enter a university is that they want to learn cutting-edged technologies. In this way, professors should provide well-preparation courses to convey the state-of-art knowledge for college and university students. Therefore, professors should pay more attention on how to teach students rather than conduct research.";""
"169";"2";"On the other hand, if professors are busy in doing research, ignoring preparing appropriate courses for students, it would ruin the reputation of universities. Students are unsatisfied with the unprepared course, and the enrollment of universities may decline. Many students would not choose these kinds of universities to study. In this way, hardly can professors find assistants to help with projects. It is adverse to the whole academic field. Accordingly, spending more time to nurture excellent students is more consequential to professors, rather than research.";""
"169";"3";"Nevertheless, professors could teach students through research and projects. Some students enjoy taking part in some research. Through to use the equipment and invent their own work, they may get more experience in the process of research. For instance, electronic students always invent new machines such as robots, MP3 and remote control car. They can manage the electric theory in practical skills. And some students will be rewarded by investing new inventions. However, only under specific circumstance, when students master all of the systematic knowledge, can they accomplish research. This is requires professors provide high quality courses. In other word, professor should concern about preparing class.";"Sufficiency"
"170";"1";"On one hand, the development of technology can prompt economic growth and the improvement of living standards. Scientists and engineers have invented many novel products and tools, which play an important role in economic activity. Because of the technology of internet and air transportation, businessmen are able to handle plenty of international trade and financial transactions. This also helps many countries to more efficiently export their products to the world and increase their revenue.";""
"170";"2";"Besides, advanced technology enables people to enhance their living-level and health care standard. With the improvement of medical technology, it is obvious that the life expectancy in many countries has been significantly longer than before, and many serious diseases are under control. Digital entertainment technology allows people to enjoy playing interactive video games and watching three-dimensional movies, and this means that we could get more happiness from technology.";""
"170";"3";"On the other hand, the development of technology is likely to bring some negative effects on the environment and society. People utilize architecture technology to construct buildings to expand urban areas, and fuel companies apply drilling technology to extract a great amount of fossil oil in natural regions. This would pose a large threat to the ecology and environment. Vehicle technology enables many people to drive private cars, and emission of exhaust gas could lead to air pollution in large cities.";""
"171";"1";"The first reason why education and preventative measures should receive a greater budget is the potential improvements in health system. I believe that decreasing the number of patients in the health system can lead hospitals and healthcare centers to be managed effectively which will result in better treatments for current patients. Therefore, society should be educated and became aware of health issues so that the potential precautions on the way of illnesses can be taken instead of trying to provide treatment for the increasing number of patients.";""
"171";"2";"The second reason why governments should allocate more budget on prevention from illness and providing health education is the welfare of the society. In my opinion, there is nothing more important than health in a human's life and the happiness and welfare come with health. Therefore, a government's role should be providing means that lead its citizens to learn how to prevent from potential illness that can cause misery in people's lives. For example, the marketing campaign of Ministry of Health in Turkey which aimed smoking problem among the youth increased the well-being of those who quit smoking and adapted a better lifestyle after the campaign.";"Sufficiency"
"172";"1";"First, an apartment provides a lot more freedom than a dormitory. While in a dormitory you have to obey preset rules, in the apartment you set your own rules. You are free to have visits at any time or to be left alone if you want. An apartment offers more privacy because you can choose to have your own room instead of sharing with another student. This is an important factor because you also get more space than you would in a dormitory.";""
"172";"2";"Second, from an economic point of view, people often argue that an apartment is more expensive. This is only partially true, you could rent the extra rooms in the apartment to other people and rent would be a lot cheaper. Transportation is another issue, you have to go to and return from the university everyday. You could choose to use public transportation, a cheaper option, or to have a car. The car is an expensive option, but also offers freedom of schedule and destination.";""
"172";"3";"Lastly, the studying conditions are better in an apartment because you don't have all the noise and distractions that you often have in dormitories. A lot of students often complain about their roommate playing music too loud or bringing friends over at inappropriate times. Since in an apartment you don't have a roommate, you won't have this problem, and as a result you would be able to concentrate better. For the same reason, you won't have a problem if you are the one who wants to play music, bring friends over, or study late at night. You set your own schedules. In the other hand, living in a dormitory, and being surrounded by students also has some advantages, like being able to get help with any academic issues from them. ";""
"173";"1";"When people visit the zoo, they normally do it in a group, with their families, or as a part of a school group activity. In the zoo they interact with each other and are able to relax and look at the animals, play with some of them, comment on their appearance and behavior, and laugh at their funny customs. Nowadays families do not spend as much time together as they used to a couple of decades ago. The zoo is a great reason for spending time with the family, it is a great activity that can be enjoyed every family member, from little children to grandparents. ";""
"173";"2";"Animals, the different species, their habitats and behaviors are a subject of study at schools and universities. We can learn a lot from books and lectures, but there is an even better way to learn, that is visuals and personal experience. If you visit the zoo, you get to watch the animals, their customs, what they eat and how they eat it, as well as which characteristics the different species have. In the zoo you can see an animal and their different variations, the male and the female or the baby and the adult. It offers a great opportunity to observe their reactions to different situations, such as weather, specie and genre interaction, defense behavior, or protection of their babies. Moreover, it will also help identify which animals could be dangerous. Visiting the zoo would help the students understand what they learn at school. ";""
"173";"3";"Finally, a visit to the zoo will help increasing someone's respect and appreciation for animals. It is a lot easier to appreciate something after you have seen it, and learned from it. This is especially true for people living in the city, where the only animals they normally interact with are pets like cats and dogs. In the present there is a lack of respect for animals. Being able to see the animals in real life and learning facts about them would help by making people aware of the importance of animals and the respect they deserve.";""
"174";"1";"First, most serious movies have a wide variety of content. Entertaining movies are created to amuse people. However, most entertaining movies are empty and nonsensical. Compared with the entertainment film, the serious film may be more worthwhile and meaningful. Serious movies usually designed to express one or more thinking about love, humaneness; moreover, it may point out the dark sides of the society.";""
"174";"2";"Second, not all of serious movies are boring. ""Click"" is a very interesting comedy, with a serious approach about the importance of having a balanced life between family and work businesses. The movie is humorous and satiric,which leads us to think what is the most valuable of our lives, and it reminds us how important our families are. Thus, the hidden meanings of serious movies are usually beyond words and images which make us think about ourselves.";"Sufficiency"
"174";"3";"Moreover, some of serious movies try to make you think about the dark sides of the world. ""Blood diamond"", an adaptation of a real story in South Africa, focuses on the link between diamonds and conflict. After watching the movie, we may learn a lesson between jewels and death. Diamonds are not rare or a sign of true love; indeed, the hidden meaning of a diamond is a cruel reality. As a result, serious movie tell you how to see the world in a different way.";"Sufficiency"
"175";"1";"It is no doubt that the media provide information about an event that recently occurred somewhere and which is important to the people. The most important of all is that the essence of coverage accurate and not based on gossip. However, journalism is changing. Some reporters are more interested with gossip than news relating to public issues, paying too much attention to the personal lives of famous people.";""
"175";"2";"First of all, gossip involves misleading images for the purpose of boosting newspaper sales or exciting public opinion. The audience may see a lot of photos in the kind of reports, which seems to tell a story. Moreover, it is unfair that the ridiculous coverage may be a vexation for the famous people who are reported.";""
"175";"3";"Furthermore, sensationalism distract the viewers from public or social problems. The media face the challenge that media executives must choose the content, which can attract the audience. Thus, these personal reports of famous people, unimportant information or distorted stories, will not solve problem related with the society. In other words, yellow journalism block the viewers from significant news, such as education, environment and public issues.";""
"176";"1";"Primary, it is easy to know the history of the new place. Last year, I went to Ellis Island and the immigration museum, where is a symbol of American immigration and the immigrant experience in the New York. Through the exhibit, I found that the Statue of Liberty symbolized freedom, and Ellis Island may be the place, where the immigration took their dreams and fears. Thus, museums can help us know the history and the customs of a new place.";"Sufficiency"
"176";"2";"Secondary, visiting a well-known museum also can broaden our horizon. Those outstanding and diverse range of objects,with classic and magnificent art, is guaranteed to inspire us! In my city, National Palace Museum is celebrated for collection of ancient Chinese artifacts. To my astonishment, Jadeite cabbage is the most famous artistic work, which is made of jade, is vividly shown.";"Sufficiency"
"176";"3";"Moreover, a local museum could be a top choice and destination for tourist to visit. Someone take a trip without making any plans, so they may waste their time on shopping or staying at their hotel. As a result, visiting a museum saves their precious time for making a decision. Most important of all, a local museum represent its own typical culture so that visitors may easily acquaint with the new place in a short time.";""
"177";"1";"Studying at home by using technology is convenient. The biggest advantage is that your classroom and instructor are available 24 hours a day. In addition, you could make your own schedule for completing the requirements of the course. You can study any time you want. However, if you aren't extremely dedicated or have good time management skills, it may be very difficult to complete a course at home.";""
"177";"2";"First, attending an education course at home requires persistence and patience. Especially when you don't have an instructor there to guide you, it is up to you to make sure that you understand and complete all course requirements. Students may raise questions and they may have problems of understanding some specific topics or subjects. Unfortunately, it may be a predicament when you face some problems in learning without any help. ";""
"177";"3";"Second, studying at home is very different from traditional learning. Unlike traditional classes, distance education courses don't take place in a classroom, where you are surrounded by your teachers and classmates. Students may find that it is hard to study without being kept under supervision. If you are the type that gets easily distracted, a distance-learning program may not be for you.";""
"177";"4";"Furthermore, there is an advantage of traditional school - socialization- establishes relationship with classmates. We can learn a lot from programs at home; however, our computers or televisions can't teach us how to get along with people. For example, students may learn how to cooperate with classmates from teamwork. Studying alone at home might deprive us of these significant and valuable opportunities. ";""
"178";"1";"In the first place, the establishment of a large shopping center will provide the residents a more convenient place to go shopping. Here is a positive example: Queens Center Mall, a shopping mall located in Queens borough of New York City, provides a wide vairtey of stores, products and services, from clothing to electronics and restaurants, that consumers can choose. It is widely thought that it is one of the most productive malls in New York. I found that I could find virtually every brand or store, including Macy's and JCPenney, when I visited there. As far as I am concerned, a large shopping mall provides a location for residents to pursue during their leisure time.";"Sufficiency"
"178";"2";"Furthermore, it not only provides a place to shop but also offer people jobs. There may be a great number of job vacancies in the need of opening the new stores in the shopping mall. It could be an opportunity for people who are looking for a part-time job or a full time job. Some students and retirees may work there in order to whiling away their free time and earning money.";""
"178";"3";"Lastly, it is more likely for us to buy goods in lower price in the shopping center, and save our time on the other hand. There may be a competition between the new shopping center and other existing stores to attract the customers. Accordingly, with sales promotion, it is easy for consumers to compare the price of the same merchandise before they buy. In addition, the residents do not have a problem spending time on commute in the hope of setting up a shopping center near their homes.";""
"179";"1";"Stress, our body's way of responding to any kind of demand, can be caused by both good and bad experiences. Stress may be a positive mobilization to drive for success. However, it is widely thought that we experience stress any time, which comes across unexpectedly that frustrates our goals. As a result, if we don't have a good stress management skill, it may lead to some critical problems.";""
"179";"2";"In the frenetic, fast-paced world, it is a very common predicament that all of us, from the young to the senior, feel depressed caused by stress, such as financial problems, exam stress, relationship difficulties and work overload. Some people regard stress as a power, which overcomes the obstacles to motivate themselves to do their best; other people cannot charge of their thoughts, emotions, and the way they deal with problems. Therefore, stress management recently becomes a more significant issue in our realization.";""
"179";"3";"Furthermore, stress takes a toll on our health. It is known that the modern life is frequently full of hassles, frustrations, and demands. This is one of the reasons why people were overwhelmed by constant stress. Thus, some people have physical problems, such as insomnia and headaches. Melancholia, the most fatal problem, even leads some people to commit suicide. Consequently, it is necessary that we should reduce and cope with our stress in the goal of balancing our mind and body. To avoid being a pessimist, we may try to conquer our distress by sharing our worry with friends or families, doing exercise regularly, and trying to see our troubles in a different way.";""
"180";"1";"In the first place, humans are a part of the society, and the society includes a wide variety of groups. Most of all, the groups play an essential role in the process of socialization, from children to adults. We begin taking part in groups or organizations during the early days of life, and especially most people continue their social participation in all through life. By making teamwork, the children in schools may learn to how to get along with others. As university students, it is likely for them to join student organization of their major in order to expand their experiences or communicate with others. After graduating from schools, employees might go to business associations for various business resources and benefits. Thus, almost of us live in the environment of groups.";""
"180";"2";"By participating in an organization, it is a positive way for people to obtain some experiences on a particular purpose. A solid group can be a suited environment, which provides people to improve themselves or broaden their horizons. For example, as a student majoring in mass media, I have taken part in mass media student group for a year. When being in the department of art, I have not only learned how to do a project, but also known some famous artists during the term. Above all, it is advantage which increase an opportunity on my resume for the sake of getting a better job.";"Sufficiency"
"180";"3";"Furthermore, groups and organizations would lead people to take action or achieve their goal. Here is an example: there are various charities in the world. Tzu Chi, a non-profit Buddhism organization in Taiwan, is famous for contributing to the social and community services, and medical care. They bring hopes and inspire others with their generous spirit. For accomplishing their missions, the charity should gather people who are volunteers and sponsors for those difficult tasks. As a result, they lit the light for the poor and victims; in addition, they could have chance to help the people in need from all over the world. ";"Sufficiency"
"181";"1";"This new university will allow a great number of people in my community to have a chance to study. For example, suppose you live in a faraway community where there is no single university and you might not want to leave your family. If you would like to attend a business school, you have to travel across the country to get to a distant university. He or she definitely can get in the business school in the proposed community's university.";""
"181";"2";"Undoubtedly, the university will have to hire professors, employees and etc. Thus, a number vacant positions need to be filled. Also there will be more opportunities to work in the community. Moreover, when people have jobs, they will have money to spend on goods and services. This can also help stimulate the local economy. ";""
"181";"3";"However, building the university may lead to some social problems. A number of people then may come from any other communities in order to get in to or get the jobs at the university. When many people congregate in one place, I think that some kinds of social problems will follow. Traffic may worsen. More wastes have to be managed. Maybe crime rate will also increase. These social problems may impair the quality of life in the community. ";""
"182";"1";"First, making college education free would cost too much. It would divert public funds from other needs such as law enforcement, infrastructure and so forth. There are many other needs which should come first, such as providing health care to all American, or improving public schools. In addition, it would cause to raise our taxes again and again to fund college education. Consequently, it would affect all taxpayers whether or not they benefit from the use of the funds. ";""
"182";"2";"Second, it is a personal choice to go to a college. Not everyone wants to go to a college. People who want to make more money, and live a better life than other people decide to take a college education. Therefore, those people should make the financial investment in their own choice; not the government.";""
"182";"3";"Third, there are many ways to fund a college education. People who cannot afford to pay their tuition benefit from the scholarship, financial aids, and other funds. In addition, the government already helps pay college expense through indirect means. They often provide services such as fire departments, medical assistance, and police protection for the schools and their students. They also provide funds for academic research. While the money is not given to individual students, these contributions are not trivial. ";""
"183";"1";"First of all, since people watch television too much, they can be isolated from others. Children, for example, pay more attention on movies, music show provided by television and do not want to do anything else such as going to school or practicing exercise with friends will be taken apart by others. Gradually, their friends leave them behind either activities or studying.";"Sufficiency"
"183";"2";"Secondly, with the rapid change of the standard of life, each family has three or four TV in each room is more common. Parents and even children do not want to communicate with each other instead of watching TV in their own room. As a consequence, children will learn behavior from what they see on TV not from their parents. Moreover, parents are not able to function their parental care as the necessary thing to children. In this way, communication between family members is visibly destroyed.";""
"183";"3";"Last but not least, watching too much television people will unconsciously learn bad behavior that sow division among human. For example, watching film about terrorist children will be able to consider terrorism as a right thing. What happens if they do act exactly the terrorist in Hollywood movies does? is this one of the reason cause division in society?";"Sufficiency"
"184";"1";"First, attending a live football match is very fulfilling. Before the match starts, thousands of fans gathering outside of the stadium with team flags, colorful outfits, sound of trumpets and rattles... everywhere. As the game kicks off, the atmosphere inside the stadium is even more exciting. You are watching football stars play the game with your own eyes and sharing your feelings with about 40,000 people at the stadium, such an excitement you can never have when you are watching it at home. Everybody yells and sings together, the stadium is like bursted out whenever a goal is scored. See, you will be bored if you are watching it alone.";""
"184";"2";"Second, watching a live football game is an exceptional experience. You can watch it at home, but ""easy come, easy go"", you will quickly forget it, like a movie. The tickets to get in the stadium may be a little expensive, but you will gain much more entertainment value from the game. You can cherish your experience for a long time. Furthermore, it can be an exclusive experience. If it is a crucial win to acclaim a trophy, you will be ""on site"" to witness and celebrate the victory.";""
"185";"1";"Firstly, due to the limitation of technology renewable resources are relatively expensive. Researches in renewable energy cost a huge amount of money which developing countries cannot afford. On the other hand, fossil fuels are abundant and inexpensive in many areas. For example, it is estimated that China has the largest deposit of coal in the world and the government does not want to invest too much money on new forms of energy, say expensive solar batteries and wind farms. Thus the plan of renewable resources of energy may face challenges in that not every country can afford the reforming.";"Sufficiency"
"185";"2";"Besides, although utility companies claim that renewable energy is environmentally friendly; these new forms of energy may not be as clean and green as we think. Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long-term environmental hazards. For example, the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams. This damages the habitats of many valuable fish and wading birds. More importantly, the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up; leaving problems for the following generations. Thus renewable resources are not as reliable as we think.";"Sufficiency"
"185";"3";"Admittedly contemporarily fossil fuels cause serious environmental conundrums such as acid rain, deduction of ozone layer and global warming; these problems can be solved by improving efficiency of the mechanism and reducing emissions. For example we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain. These improving methods are often cheaper and simpler compared to the high-tech of renewable energy. With these solutions fossil fuels seem more sustainable.";"Sufficiency"
"186";"1";"First, land used for farmland, housing and industry can benefit more to the whole society. There is no deny that the economy of the whole society will be developed with the help of agriculture, real estate industry and industry, in particularly industry which is the pillar industry of national economy, because they produce plenty of profits. What is more, the society will be stable and harmony due to more farmland and industry. It is widely acknowledged that more farmlands and industries can provide more job opportunities which can decrease the unemployment rate and crime rate. Thus the needs for farmland, housing and industry are more important.";""
"186";"2";"Second, farmland, housing and industry can satisfy the desire of human that living a better life. It is clearly understood that farming, housing and industry provide us the food we eat, place we live, clothes we wear, which are essential to live. Especially in some poor areas, survival is the most significant thing. In addition, highly developed agriculture and industry can improve our living conditions which allow us have a good quality life. ";""
"186";"3";"Last I want to mention is that even though farmland, housing and industry will occupy the land used for endangered animals, it can do good to protect the endangered animals. According to the discuss above, agriculture and industry make a contribution to the economy. With the economy development, we can have more advanced methods to take care of endangered animals. For instant, we can invent new technique to help endangered animals to produce offspring to be sure they would not distinct.";""
"187";"1";"Person 'A' who learns a non-native language in his country may receive benefit from a step-by-step teaching method. In other words, he is not jumping into the foreign country. Therefore he can set aside enough time and energy dedicated to learning the language. Besides, all the learners are probably from the same country, so all these people most likely have learned the language, more or less, in the same way.";""
"187";"2";"On the other hand, when a new learner wants to learn a new language in the country in which it is spoken, he has the opportunity to communicate with natives. He may find native friends and may participate in groups where members are people from the foreign country. No doubt, it leads to better understanding of language essential skills. He also has access to the most up-to-date language. Thus he can learn most useful idioms, proverbs and so many other things which the former person, person 'A', does not have access to.";""
"187";"3";"On the whole, if I wanted to learn a new language and had enough money to afford the travel, I would definitely make the second choice. There are lots of evidences show that communication is the most important factor in learning a new language. When you are exposed to an environment where everybody talks to you in the new language you want to learn and expects you express words from the same language, you are forced to learn it as soon and good as possible.";""
"188";"1";"Physical activity helps children to grow up physically healthier. As studies have shown that the rate of obesity in children has increased every year, it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school. In addition, exercise will help them to not be less exposed to illness related with cardiovascular, higher blood and cholesterol issues.";""
"188";"2";"Daily exercise will help also to develop children's brain function. It is well known how important it is to exercise regularly to help the body system to work better. When people exercise, the respiratory system's function is enhanced, helping all organs, including the brain, to get more oxygen in. Daily exercise will provide children with a mental break which will boost them to be efficient learners.";""
"188";"3";"Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine. Children are bombarded with lectures about nutrition and physical activity; however, they will be more beneficed if that knowledge can be put in practice. Moreover, they can stick with the routine and make the daily physical activities a good habit on their whole life. ";""
"189";"1";"A student has to do lots of studies in today's competitive world to prove himself. He has to spend his most of time in school to get a good grades. If the student get involved himself in job in rest of the time, then it would cause an extra burden on them. Furthermore, jobs has various responsibilities like attendance, sometimes extra work and so on. This would result in stress, tension and tiredness. They won't be able to get proper time for relaxation, sleep. Thus, would affect their mental and physical health.";""
"189";"2";"Another reason, jobs can divert students from their studies. If students started earning in earlier age in their life, then they get attracted towards money. They feel themselves independent and would prefer to work more for money. This would affect their studies, they loose their interest from studies. Moreover, they drop out their studies so as to earn more money.";""
"189";"3";"In addition to this, the main drawback of teenagers job is that, they miss out the fun of their childhood time. He would miss various childhood activities such as hang out with friends, clubs and fun activities and social interaction with others. They have whole life to do job and prove themselves, but the childhood phase will never return in their life. Therefore, they should take advantage of life as much possible they can.";""
"190";"1";"Some people spot out that humanities benefit so much from zoos. First of all, zoos are fascinating places of entertainment. For this point, they all think that the very nature and wildness are all brought into zoos and spending time there help us to forget all stress as well as pressure. Another function that all zoos serve relates to education. Many students as well as people find zoos as good places for witnessing and researching the true animal world. Moreover, some zoos are also reservation sites of many animals that are about to become extinct.";""
"190";"2";"On the other hand, there are, however, people who think that zoos just take away freedom of animals. Being confined, animals may lose their own nature as well as wildness and feel upset and discontented. In their opinion, zoos are some kind of prisons and it's so cruel and wrong to keep animal in such prisons.";""
"191";"1";"When pupils make a group for studying, all member of group have the same chance to help each other. They can work together for understanding the complicated aspect of a course. For example, when a group faces with complex math problem, they can share their opinions to solve it. In addition, such a remarkable effect has incorporation that all students can improve their weak points in a group. ";"Sufficiency"
"191";"2";"Increasing the motivation and competence spirit are another benefit of group-studying. In a group of student, the best of those always encourages others to study harder. Besides, pupils often have a tangible competence in order that they can get the highest grade in a group. Clearly, better learning is one of noticeable result of these competences and encouragements. ";""
"191";"3";"When the students study with their friends, they should have schedule to use their time in an effective manner. Group-studying causes some kind of internal obligation to manage the time, inasmuch as we always care about other people and we do not want to waste their time. Therefore, time management is another brilliant benefit of group-studying. ";""
"192";"1";"The first reason is that staying in contact with a large number of friends gives the opportunity to learn more from the others' experiences. For instance, among a large number of people there could be someone who practices a particular sport, or plays an instrument or likes traveling very much and from their experiences you can be attracted to try something new that you had never considered before. ";"Sufficiency"
"192";"2";"Of course, while differences give the opportunity to learn, they can also mean that sometimes it can be difficult to reach an agreement. This would not happen or at least would happen rarely if one decides to spend time with one or two close friends. In fact, in this case it is more likely that interests and preferences are the same.";""
"192";"3";"Another reason is that a large number of friends can help you to consider all the possible solutions to a problem and to make you more open-minded. For example, if you happen to face a problem and ask them for advice, your friends you will see that issue from their different point of views and accordingly they will help you to consider better all advantages and disadvantages.";""
"192";"4";"When you have just few close friends, on one hand you develop a more intimate relationship with them and you feel you can trust them more, but on the other hand they often will give you viewpoints not so different from yours, adding less to your experience.";""
"193";"1";"The use of public transportation is the best way to conserve natural resources gradually run out. Cars depend on oil and gasoline to move. If people use too many private cars, the oil and gasoline nonrenewable will run out quickly. Instead of using many private cars, people can use public transportation, such as bus, train, subway, each one can get far more people and less oil and gasoline are used up per person.";""
"193";"2";"The use of public transportation helps in reducing the air pollution. Cars use oil and gasoline and send out gas such as carbon dioxide, heat and so on. They cause pollution and make the Earth warmer. The more cars are driven, the more pollution will be put into air. If we use the public transportation, less cars will be used and less pollution will be emitted. The atmosphere, surrounding us, will be protected and help us more healthy.";""
"193";"3";"The use of public transportation make us live more sociable. When we drive a private car, we are alone or only our family members that we already know and lost the opportunity to make friends with others or to see that we are a part of this society. When using public transportation, we have a chance to meet more people and more chances to discovery new aspects of life.";""
"194";"1";"Many scientific studies have revealed the detriment that zoos have caused to animals. Firstly, like we, human beings, animals are delivered to this world with genetic instincts. Skills which help them live and survive in their residing areas. When we captivate animals and put them to live a style of life that they are unfamiliar with, they begin to loose those in-born instincts. Hence, when they are released or in the worst case, when they escape, they act disorientated and this contributes to the animal mortality rate. ";""
"194";"2";"In addition to the previous point, various zoos do not have the proper implements or policies that assure the quality of animal care. For instance, I recall my first trip to a zoo, at age eight. I was shocked by the cruelty which animals were treated. I can not think of any staff memeber who did not have an improper behaviour towards the animlas in the zoo. They beat them up because they did not wanted to eat their meals and then excused themselves saying that it was a way to train the animals.";"Sufficiency"
"195";"1";"First of all, my country has a lot of land which is useful for the agriculture. Most of these lands are left without any treatment. The centre for research in agriculture can help my co-citizens to better exploit these land. This centre can also help people there to solve their issues related to their land. Especially, if they have no knowledge or education in this field.";""
"195";"2";"Secondly, the centre for research in agriculture helps the economy of my country to improve. The agriculture field has only thirty percent as a market part. The centre of research can raise the market part of this field by developing the agriculture products. For example, the dates are the most important agriculture product in my country. The centre of research for agriculture can make some research in how to get a good quality of this product, how to treat the Palme and maybe how to treat the land of the palms.";""
"195";"3";"Another reason that makes the centre of research for the agriculture more important than the centre of business research is that the first one can create a lot of jobs. Obviously, showing people how to exploit a land and get good agriculture products will push people to think about working in the field of agriculture rather than working in business or other field to make money. ";""
"195";"4";"Some people think that a centre of business research is more important because we have to be in parallel with the advanced countries which have focused in business field. For me being a developed country does not mean that we have to focus only in business, but we have to focus on what really bring us to the level of self satisfaction, and the agriculture for our country is the field that can realize that.";""
"196";"1";"First of all, learning by doing things develops our maturity. When you do things by your self, you learn to depend on yourself. You will not be in need to refer to books or persons. The fact of doing things by ourselves can help us to get some experiences that would strong our maturity. For example if some one wants to learn how to be a leader, they have to experience this by being in a real situation of leading a team or a group, or even a situation. We can not be leaders by reading books or by listening to person talking about leading. ";"Sufficiency"
"196";"2";"Secondly, learning by doing things is more exciting than learning by reading about things or listening to people talking about. There are a lot of things in life that should be learnt by doing them. Reading about things or listening to people talking about can rarely submit the same sensation or the same excitement to some one who wants to learn about the same thing. People who want to learn how to swim have to go to the beach or to the swimpool and laid themselves in the water to feel and know what is swimming. Nor listening to people or reading about can teach them swimming.";"Sufficiency"
"196";"3";"Another reason that makes learning by doing things more advantageous than learning by reading about things or listening to people talking about is that we find more motivation to continuing on learning by doing things. With the time, Reading about things or listening to people talking about could become more and more boring. Learning by doing things gives us more and more pleasure especially if we success in learning perfectly this things. So we become motivated to learn other things by doing them.";""
"197";"1";"It is undeniable that cheap air fares have broadened travel possibilities for many people, particularly for the lower income group. These days, millions of people can travel around the world for work or pleasure. They can develop their careers, broad their knowledge, and interact with many other people from varied cultural backgrounds. Moreover, travels also help to promote the tourist industry development, boost the economy and job markets of many countries.";""
"197";"2";"On the other hand, growing of cheap flights really have negative impact on environment. Apparently, more flights could mean bigger and busier airport that may be grown the air pollution for people who live and work close to it. However, the biggest concern is the effect on global warming. Burning plane fuel can releases carbon dioxide into environment that cause the Earth to heat up. In fact, while many efforts are being made to reduce CO2 emissions from cars and factories, nothing is being done to reins the airlines. ";""
